"Timestamp","Team Number","Match Type","Match Number","What did the robot do during autonomous?","Starting Position","Comments","Rate this robot's autonomous:","Cubes placed in Exchange Zone (EZ)","Cubes placed in Switch","Cubes placed in Scale","Which of these things did the robot do?","Rate the Cycle Time","Rate the Driving Ability","What did the robot do in endgame?","What was the robot's primary function?","What was the team's result?","How many points did the team's alliance score?","How many points did the other alliance score?","General Comments"
"2018/03/02 12:03:30 PM EST","4467","Qualification","19","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","3","1","0","Pick cube off the floor","3","2","Platform","Offense","Loss","261","288","Pretty efficient with switch. Drops and pushes cubes in ez"
"2018/03/02 12:04:19 PM EST","128","Qualification","19","Cross Baseline","Left","","3","0","0","0","Pick cube off the floor","1","1","Neither","Offense","Loss","261","288","Obismal performace. Got 3 tech fouls. Kept trying to get the scale even though the robot wasn’t good so they ended up getting in their own alliances way. "
"2018/03/02 12:09:37 PM EST","3397","Qualification","20","Cross Baseline","Left","","2","5","0","0","Pick cube off the floor","2","2","Platform","Offense","Win","399","184",""
"2018/03/02 12:09:56 PM EST","3844","Qualification","20","Cross Baseline","Left","","2","0","0","1","Get cube from the portal","1","1","Neither","Offense","Loss","184","399","Catapulting robot. Had difficulty shooting onto scale when there were many cubes on it already."
"2018/03/02 12:09:58 PM EST","3010","Qualification","20","Put Cube(s) in Switch (if multiple specify below)","Middle","","3","0","0","2","Neither","2","2","Neither","Offense","Loss","184","399",""
"2018/03/02 12:10:02 PM EST","3397","Qualification","20","Cross Baseline","Left","","2","8","0","0","Pick cube off the floor","2","2","Platform","Offense","Win","399","184","Very good at putitng cubes in exchange zone"
"2018/03/02 12:10:31 PM EST","6927","Qualification","20","Nothing - attempted auto and failed (explain below);Cross Baseline","Right","","3","0","0","0","Pick cube off the floor","1","1","Platform","Both","Loss","399","184","Sad. Painful to watch. Bumpers totally fell apart. "
"2018/03/02 12:10:48 PM EST","3504","Qualification","20","Cross Baseline","Right","","2","0","2","0","Pick cube off the floor;Get cube from the portal","2","2","Platform","Offense","Win","399","184","Barely made it over the line in autonomous. Could easily place in scale. Had some problems picking up and placing cubes"
"2018/03/02 12:59:08 PM EST","3397","Qualification","20","Cross Baseline","Left","","2","8","0","0","Pick cube off the floor","2","2","Platform","Offense","Win","399","184","Very good at putitng cubes in exchange zone"
"2018/03/02 1:03:42 PM EST","554","Qualification","21","Cross Baseline","Left","","2","0","4","1","Pick cube off the floor","2","2","Platform","Offense","Loss","50","321","Robot placed a lot of cubes but not very strategically"
"2018/03/02 1:03:51 PM EST","6084","Qualification","21","Cross Baseline","Left","","2","0","0","0","Neither","1","1","Neither","Offense","Win","321","55","Doesn’t have lift or a way to get cubes did nothing"
"2018/03/02 1:04:05 PM EST","63","Qualification","21","Cross Baseline","Right","","2","0","0","0","Pick cube off the floor","1","1","Neither","Offense","Win","321","55","bad at picking up cubes"
"2018/03/02 1:04:05 PM EST","5667","Qualification","21","Cross Baseline","Middle","Moved quickly","3","0","1","2","Pick cube off the floor","1","2","Neither","Offense","Loss","55","321","Tried to get on the platform. Extremely slow to place lifted cubes into the scale. "
"2018/03/02 1:04:52 PM EST","379","Qualification","21","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Left","","4","0","5","3","Pick cube off the floor","3","3","Successful Climb","Offense","Win","321","55","Fast robot. Well coordinated and good strategy "
"2018/03/02 1:11:19 PM EST","5492","Qualification","22","Cross Baseline","Right","","2","0","4","1","Pick cube off the floor","2","3","Platform","Offense","Loss","219","392","Tippy"
"2018/03/02 1:11:25 PM EST","3138","Qualification","22","Cross Baseline","Left","Moved slowly","2","6","1","0","Get cube from the portal","3","3","Platform","Offense","Win","397","249","Really good driving. Handled defense very well. Rushed back into platform in less than 5 seconds. "
"2018/03/02 1:11:31 PM EST","677","Qualification","22","Cross Baseline","Right","attempted switch","2","0","3","0","Pick cube off the floor","2","2","Platform","Offense","Win","397","249","had a few failed switch attempts"
"2018/03/02 1:11:37 PM EST","4283","Qualification","22","Cross Baseline","Middle","","2","3","0","0","Pick cube off the floor","1","2","Neither","Offense","Loss","249","397",""
"2018/03/02 1:11:50 PM EST","48","Qualification","22","Cross Baseline","Left","Tried to do a scale and switch cube but did not align","3","0","0","2","Pick cube off the floor","2","3","Platform","Offense","Loss","249","397","Can lift two other bots for climbing. Lifted one this time. Seems like lift/collect broke halfway through match. "
"2018/03/02 1:18:15 PM EST","6834","Qualification","23","Cross Baseline","Right","","3","2","0","0","Pick cube off the floor","1","1","Platform","Offense","Loss","113","287","Very slow. Mostly pushed cubes around"
"2018/03/02 1:18:18 PM EST","451","Qualification","23","Nothing - robot did not move","Left","","1","0","3","0","Pick cube off the floor","1","1","Platform","Offense","Loss","113","287",""
"2018/03/02 1:18:21 PM EST","4085","Qualification","23","Nothing - attempted auto and failed (explain below)","Left","","2","0","0","0","Pick cube off the floor","2","1","Platform","Offense","Win","287","113",""
"2018/03/02 1:18:21 PM EST","337","Qualification","23","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","3","0","3","2","Get cube from the portal","3","3","Platform","Offense","Win","252","113","Very very efficient at receiving cubes from portal and placing in switch and scale "
"2018/03/02 1:18:38 PM EST","1675","Qualification","23","Put Cube(s) in Scale (if multiple specify below)","Middle","","3","9","0","0","Pick cube off the floor","3","2","Platform","Offense","Win","287","113","Very good at putting cubes into exchange zone"
"2018/03/02 1:18:56 PM EST","1038","Qualification","23","Nothing - attempted auto and failed (explain below)","Middle","Stack of cubes got in way. Could have put cube in switch","2","0","0","2","Pick cube off the floor","2","2","Platform","Offense","Loss","113","287","Struggling to eject cubes far enough away from bot to get it onto scale. Had difficulty picking up cubes."
"2018/03/02 1:26:16 PM EST","4467","Qualification","24","Put Cube(s) in Switch (if multiple specify below)","Left","","3","3","0","0","Pick cube off the floor","2","2","Platform","Offense","Loss","301","347","robot lifted two other robots "
"2018/03/02 1:26:22 PM EST","5413","Qualification","24","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Left","","4","1","0","3","Pick cube off the floor","3","2","Platform","Offense","Win","347","301","Super speedy and sturdy. Great robot. Missed scale once."
"2018/03/02 1:26:24 PM EST","1014","Qualification","24","Nothing - attempted auto and failed (explain below)","Left","","2","4","0","0","Pick cube off the floor","2","2","Platform","Offense","Loss","301","347","Didn’t do much"
"2018/03/02 1:26:29 PM EST","3492","Qualification","24","Cross Baseline","Middle","","2","5","1","0","Pick cube off the floor","3","3","Platform","Offense","Win","347","301","super fast at putting cubes in the EZ"
"2018/03/02 1:26:33 PM EST","6765","Qualification","24","Cross Baseline","Middle","Moved quickly","2","0","1","0","Get cube from the portal","2","2","Attempted Climb","Offense","Loss","301","347","Had a hard time getting the cubes from the portal. Was attempting to be lifted by a teammates robot but wasn’t lifted in time. Shooter worked well for the switch. "
"2018/03/02 1:36:36 PM EST","2252","Qualification","25","Cross Baseline","Middle","","2","4","0","0","Pick cube off the floor","1","1","Platform","Offense","Loss","231","293",""
"2018/03/02 1:36:44 PM EST","3844","Qualification","25","Cross Baseline","Right","","3","0","0","0","Get cube from the portal","1","1","Platform","Offense","Loss","231","293","Tried to catapult into switch and scale but kept missing everything"
"2018/03/02 1:36:49 PM EST","3940","Qualification","25","Cross Baseline","Right","","3","7","2","0","Pick cube off the floor","3","3","Platform","Offense","Win","293","231","Very good at delivering cubes to EZ"
"2018/03/02 1:36:58 PM EST","3777","Qualification","25","Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","3","0","Get cube from the portal","2","2","Successful Climb","Offense","Win","293","231","Had some difficulty getting the cubes from the portal. Very quick climb "
"2018/03/02 1:37:02 PM EST","291","Qualification","25","Cross Baseline","Left","","3","0","1","3","Pick cube off the floor","2","2","Platform","Offense","Win","293","231",""
"2018/03/02 1:37:05 PM EST","4362","Qualification","25","Cross Baseline","Left","","2","0","2","3","Pick cube off the floor","3","2","Neither","Offense","Loss","231","293","Lift system is very fast and they can pick up cubes quickly"
"2018/03/02 1:44:41 PM EST","6936","Qualification","26","Nothing - robot did not move","Middle","Not moving","1","0","0","0","Neither","1","1","Neither","Offense","Loss","98","367","Disabled for match"
"2018/03/02 1:44:43 PM EST","3266","Qualification","26","Put Cube(s) in Switch (if multiple specify below)","Right","","3","2","5","0","Pick cube off the floor","2","3","Platform","Offense","Loss","98","367",""
"2018/03/02 1:44:46 PM EST","247","Qualification","25","Cross Baseline","Right","","2","0","0","1","Pick cube off the floor","2","2","Neither","Offense","Win","367","98","Lost communication during match. Weak collector"
"2018/03/02 1:44:54 PM EST","3324","Qualification","26","Cross Baseline","Left","","2","7","1","0","Pick cube off the floor","3","2","Platform","Offense","Win","367","98","Extremely efficient at the EZ. Penalty for living two cubes at once. "
"2018/03/02 1:44:55 PM EST","2603","Qualification","26","Cross Baseline","Left","Very quick","3","0","0","0","Pick cube off the floor","1","1","Neither","Offense","Loss","98","367","Missed switch 3 times. Very slow lift"
"2018/03/02 1:45:37 PM EST","4611","Qualification","26","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","2","1","Pick cube off the floor","3","2","Successful Climb","Offense","Loss","98","317",""
"2018/03/02 1:51:55 PM EST","3201","Qualification","27","Cross Baseline","Left","","3","0","1","0","Neither","1","1","Neither","Offense","Loss","143","370","Got stuck next to switch for all of teleop "
"2018/03/02 1:51:56 PM EST","5667","Qualification","27","Nothing - attempted auto and failed (explain below);Cross Baseline;Failed to put cube in switch ","Middle","","2","0","1","0","Pick cube off the floor","1","1","Platform","Offense","Loss","143","370",""
"2018/03/02 1:51:59 PM EST","6032","Qualification","27","Nothing - robot did not move","Right","","1","6","0","0","Pick cube off the floor","3","2","Neither","Offense","Win","370","143","Could only deliver cubes to EZ"
"2018/03/02 1:52:03 PM EST","4145","Qualification","27","Cross Baseline;Put Cube(s) in Switch (if multiple specify below);Crossed to red side. ","Middle","","4","0","0","4","Pick cube off the floor","3","3","Successful Climb","Offense","Win","370","143","Very fast placements on the scale. "
"2018/03/02 1:52:22 PM EST","4121","Qualification","27","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","3","0","0","3","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","143","370","One robot on their alliance was disabled. Has difficulty putting cubes onto scale if there are many cubes on it already. Lift does not extend high enough. "
"2018/03/02 1:53:33 PM EST","3260","Qualification","27","Cross Baseline","Left","","2","0","0","2","Pick cube off the floor","2","2","Neither","Offense","Win","370","143",""
"2018/03/02 1:58:20 PM EST","234","Qualification","28","Cross Baseline","Right","","2","0","3","2","Pick cube off the floor","2","3","Attempted Climb","Offense","Loss","237","343","attempted climb off other robot"
"2018/03/02 1:58:24 PM EST","4284","Qualification","28","Cross Baseline","Right","","2","0","0","0","Neither","1","1","Neither","Offense","Loss","237","343",""
"2018/03/02 1:58:29 PM EST","1466","Qualification","28","Cross Baseline;Put Cube(s) in Scale (if multiple specify below)","Left","","4","0","0","4","Pick cube off the floor","3","3","Platform","Offense","Win","343","237","Shoots cubes. VERY sturdy and consistent. Very efficient."
"2018/03/02 1:58:45 PM EST","5740","Elimination","28","Cross Baseline","Right","","2","0","6","0","Get cube from the portal","3","2","Platform","Both","Win","343","237","Got cubes from portal and catapulted them into opposite switch. Cannot do scale or climb or pick off floor"
